"RBD","AGNO","MRUN","COD_REG_RBD","COD_COM_RBD","COD_DEPE","RURAL_RBD","COD_ENSE2","GEN_ALU","ASISTENCIA","COD_GRADO","EDAD_ALU","PROM_GRAL","SLEP","Z"
5083,2022,17584814,8,8202,4,0,2,2,99,7,12,"6,4",0,0
5083,2016,17584814,8,8202,4,0,2,2,98,1,6,"6,8",0,0
5084,2023,956018,8,8205,2,0,7,1,91,4,17,"5,5",0,0
5084,2018,24787234,8,8205,2,0,5,1,96,1,14,"5,9",0,0
5084,2022,956018,8,8205,2,0,7,1,97,3,16,"6",0,0
5085,2017,956018,8,8205,2,0,2,1,92,6,11,"5,8",0,0
5085,2022,25532482,8,8205,2,0,2,2,87,1,6,"6,9",0,0
5085,2022,25235094,8,8205,2,0,2,2,69,1,6,"6,5",0,0
5085,2018,956018,8,8205,2,0,2,1,90,7,12,"6",0,0
5085,2016,956018,8,8205,2,0,2,1,91,5,10,"6,1",0,0
5085,2023,25532482,8,8205,2,0,2,2,93,2,7,"6,8",0,0
5085,2023,25235094,8,8205,2,0,2,2,85,2,7,"6,5",0,0
5087,2022,8058103,8,8205,2,0,2,2,77,7,12,"6",0,0
5087,2016,11972413,8,8205,2,0,2,1,99,8,13,"5,9",0,0
5087,2018,22986525,8,8205,2,0,2,1,100,1,6,"6,6",0,0
5088,2017,2791908,8,8205,2,0,2,1,90,2,8,"5,4",0,0
5088,2022,2791908,8,8205,2,0,2,1,85,7,13,"5,7",0,0
5088,2023,2791908,8,8205,2,0,2,1,93,8,14,"6,2",0,0
5088,2016,2791908,8,8205,2,0,2,1,92,2,7,"5",0,0
5088,2023,6036817,8,8205,2,0,2,1,94,5,10,"6,6",0,0
5088,2022,6036817,8,8205,2,0,2,1,87,4,9,"6,7",0,0
5088,2018,2791908,8,8205,2,0,2,1,84,3,9,"5,3",0,0
5090,2023,1514914,8,8205,2,0,2,1,95,7,12,"6,6",0,0
5090,2018,1514914,8,8205,2,0,2,1,88,2,7,"6,4",0,0
5090,2017,1514914,8,8205,2,0,2,1,93,1,6,"6,5",0,0
5090,2022,1514914,8,8205,2,0,2,1,93,6,11,"6,4",0,0
5105,2017,4874118,8,8206,2,0,5,1,92,1,14,"4,8",0,0
5105,2018,8299418,8,8206,2,0,5,2,98,2,15,"5,4",0,0
5105,2018,4874118,8,8206,2,0,5,1,94,2,15,"5,2",0,0
5105,2022,19731934,8,8206,2,0,5,2,85,4,18,"6,8",0,0
5106,2016,11089244,8,8206,2,0,2,1,98,3,8,"4,8",0,0
5106,2017,11089244,8,8206,2,0,2,1,97,4,9,"5,1",0,0
5106,2023,11089244,8,8206,2,0,2,1,30,8,15,"5,2",0,0
5106,2018,11089244,8,8206,2,0,2,1,95,5,10,"4,6",0,0
5106,2022,11089244,8,8206,2,0,2,1,30,8,14,"3,6",0,0
5109,2023,13390698,8,8206,2,1,2,2,84,6,11,"6,7",0,0
5109,2022,13390698,8,8206,2,1,2,2,91,5,10,"6,7",0,0
5110,2016,4874118,8,8206,2,1,2,1,89,8,13,"5,2",0,0
5122,2016,8299418,8,8206,3,0,2,2,92,8,13,"5,3",0,0
5122,2017,16862020,8,8206,3,0,2,2,83,5,10,"5,9",0,0
5122,2017,1162538,8,8206,3,0,2,2,93,6,11,"5,2",0,0
5122,2017,8299418,8,8206,3,0,5,2,89,1,14,"4,7",0,0
5122,2018,1162538,8,8206,3,0,2,2,91,7,12,"5,1",0,0
5122,2016,1162538,8,8206,3,0,2,2,89,5,10,"4,9",0,0
5123,2017,15215970,8,8203,2,1,2,1,94,6,12,"5",0,0
5123,2018,15215970,8,8203,2,1,2,1,97,7,13,"5,2",0,0
5123,2016,15215970,8,8203,2,1,2,1,98,5,11,"5,4",0,0
5126,2016,7764109,8,8203,2,0,5,2,53,3,16,"2,4",0,0
5126,2023,13010202,8,8203,2,0,5,1,97,4,17,"6,4",0,0
5126,2022,6090983,8,8203,2,0,5,2,99,2,15,"7",0,0
5126,2023,6090983,8,8203,2,0,5,2,99,3,16,"6,9",0,0
5126,2022,13010202,8,8203,2,0,5,1,97,3,16,"6,1",0,0
5127,2017,52925,8,8203,2,0,2,1,0,1,7,NA,0,0
5128,2022,20853016,8,8203,2,0,2,2,86,6,11,"6,5",0,0
5128,2017,20853016,8,8203,2,0,2,2,95,1,6,"6,5",0,0
5128,2017,6090983,8,8203,2,0,2,2,97,5,10,"6,9",0,0
5128,2018,6090983,8,8203,2,0,2,2,95,6,11,"6,9",0,0
5128,2018,20853016,8,8203,2,0,2,2,92,2,7,"6,4",0,0
5128,2016,6090983,8,8203,2,0,2,2,93,4,9,"6,6",0,0
5131,2018,52925,8,8203,2,0,2,1,98,2,8,"5,5",0,0
5132,2023,52925,8,8203,2,1,2,1,92,7,13,"6",0,0
5132,2022,52925,8,8203,2,1,2,1,94,6,12,"5,6",0,0
5134,2022,12572019,8,8203,2,0,2,1,97,7,12,"6,1",0,0
5134,2023,12572019,8,8203,2,0,2,1,98,8,13,"5,9",0,0
5134,2016,12572019,8,8203,2,0,2,1,90,1,6,"5,7",0,0
5134,2018,12572019,8,8203,2,0,2,1,98,3,8,"6,3",0,0
5134,2017,12572019,8,8203,2,0,2,1,92,2,7,"6,4",0,0
5150,2016,15715634,8,8203,3,0,5,2,96,1,14,"5,9",0,0
5150,2016,19731934,8,8203,3,0,2,2,96,7,12,"5,4",0,0
5150,2023,20853016,8,8203,3,0,2,2,97,7,12,"6,4",0,0
5150,2017,19731934,8,8203,3,0,2,2,97,8,13,"5,2",0,0
5150,2017,15715634,8,8203,3,0,5,2,96,2,15,"5,8",0,0
5150,2018,15715634,8,8203,3,0,5,2,96,3,16,"5,7",0,0
5155,2017,23959020,8,8204,2,0,5,2,98,4,17,"6,8",0,0
5155,2016,23959020,8,8204,2,0,5,2,96,3,16,"6,7",0,0
5192,2018,16114,8,8207,2,1,2,1,98,1,6,"6,7",0,0
5192,2023,16114,8,8207,2,1,2,1,93,6,11,"6,2",0,0
5192,2022,16114,8,8207,2,1,2,1,79,5,10,"6",0,0
5194,2017,13010202,8,8207,2,0,2,1,93,6,11,"5,8",0,0
5194,2018,13010202,8,8207,2,0,2,1,91,7,12,"6",0,0
5194,2016,13010202,8,8207,2,0,2,1,94,5,10,"6,2",0,0
5196,2018,13324992,8,8207,2,1,2,1,95,8,13,"5,9",0,0
5196,2016,13324992,8,8207,2,1,2,1,95,6,11,"6",0,0
5196,2017,13324992,8,8207,2,1,2,1,97,7,12,"5,4",0,0
5215,2017,17551207,9,9201,5,0,5,1,75,1,15,"3,9",0,0
5215,2018,11005116,9,9201,5,0,5,1,86,1,14,"4,7",0,0
5215,2018,17551207,9,9201,5,0,5,1,88,1,16,"4,8",0,0
5216,2022,8510573,9,9201,2,0,7,1,93,3,16,"6,3",0,0
5216,2022,15981915,9,9201,2,0,7,2,98,3,16,"6,9",0,0
5216,2023,8510573,9,9201,2,0,7,1,96,4,17,"6,4",0,0
5216,2023,15981915,9,9201,2,0,7,2,99,4,17,"6,9",0,0
5218,2017,22707561,9,9201,2,0,5,1,99,4,17,"5,3",0,0
5218,2022,24755128,9,9201,2,0,5,1,88,1,14,"5,8",0,0
5218,2016,22707561,9,9201,2,0,5,1,100,3,16,"5,1",0,0
5219,2016,9412274,9,9201,2,0,7,2,85,4,17,"5",0,0
5219,2017,17310818,9,9201,2,0,7,2,77,1,14,"5,4",0,0
5219,2022,1664999,9,9201,2,0,7,1,88,4,18,"5,7",0,0
5219,2018,17310818,9,9201,2,0,7,2,94,2,15,"5,6",0,0
5220,2018,24755128,9,9201,2,0,2,1,100,5,10,"6,4",0,0
5221,2016,17310818,9,9201,2,0,2,2,98,8,13,"5,7",0,0
5221,2023,25529312,9,9201,2,0,2,2,97,2,7,"6,9",0,0
5221,2022,25529312,9,9201,2,0,2,2,94,1,6,"6,9",0,0
5224,2017,15316060,9,9201,2,0,2,1,100,3,9,"5,9",0,0
5228,2022,386941,9,9201,2,0,2,1,82,5,10,"5,6",0,0
5228,2023,386941,9,9201,2,0,2,1,88,6,11,"5,4",0,0
5229,2023,25254744,9,9201,2,0,2,2,97,2,7,"6,6",0,0
5229,2016,15981915,9,9201,2,0,2,2,99,5,10,"6,6",0,0
5229,2017,15981915,9,9201,2,0,2,2,99,6,11,"6,3",0,0
5229,2022,25254744,9,9201,2,0,2,2,95,1,6,"6,7",0,0
5229,2018,15981915,9,9201,2,0,2,2,100,7,12,"6,3",0,0
5264,2017,11005116,9,9201,3,0,2,1,90,8,13,"5,1",0,0
5264,2016,8837402,9,9201,3,0,5,2,98,1,14,"5,9",0,0
5264,2017,8837402,9,9201,3,0,5,2,99,2,15,"5,9",0,0
5264,2018,8837402,9,9201,3,0,5,2,99,3,16,"5,5",0,0
5264,2016,11005116,9,9201,3,0,2,1,92,7,12,"5,3",0,0
5266,2022,17799791,9,9201,4,0,2,1,98,2,7,"6,4",0,0
5266,2023,17799791,9,9201,4,0,2,1,97,3,8,"6,5",0,0
5270,2016,3991892,9,9209,2,0,5,2,98,1,14,"5,9",0,0
5270,2018,3991892,9,9209,2,0,7,2,98,3,16,"6,4",0,0
5270,2017,3991892,9,9209,2,0,5,2,98,2,15,"6,2",0,0
5270,2016,15316060,9,9209,2,0,2,1,82,3,8,"4,3",0,0
5272,2016,8510573,9,9209,2,0,2,1,96,5,10,"6,4",0,0
5272,2022,20055984,9,9209,2,0,2,2,0,1,7,NA,0,0
5272,2018,8510573,9,9209,2,0,2,1,97,7,12,"6,5",0,0
5272,2017,8510573,9,9209,2,0,2,1,98,6,11,"6,6",0,0
5282,2022,6016352,9,9202,2,0,7,2,87,4,17,"6,7",0,0
5282,2017,5402277,9,9202,2,0,7,2,95,4,19,"5,9",0,0
5282,2022,3481767,9,9202,2,0,7,2,91,3,16,"6,1",0,0
5282,2016,5402277,9,9202,2,0,7,2,95,3,18,"6",0,0
5282,2017,6848541,9,9202,2,0,5,1,59,1,16,"3,6",0,0
5282,2023,3481767,9,9202,2,0,7,2,99,4,17,"6,4",0,0
5283,2022,1724126,9,9202,2,0,2,2,82,3,8,"6",0,0
5283,2023,25532124,9,9202,2,0,2,2,95,2,7,"5,3",0,0
5283,2018,15316060,9,9202,2,0,2,1,92,4,10,"5,9",0,0
5283,2023,1724126,9,9202,2,0,2,2,96,4,9,"5,7",0,0
5283,2022,25532124,9,9202,2,0,2,2,66,1,6,"6",0,0
5283,2022,15316060,9,9202,2,0,2,1,0,8,14,NA,0,0
5286,2016,3481767,9,9202,2,0,2,2,0,5,10,NA,0,0
5292,2016,1664999,9,9202,2,1,2,1,99,7,12,"6,1",0,0
5292,2017,1664999,9,9202,2,1,2,1,92,8,13,"5,7",0,0
5307,2022,23484510,9,9202,2,1,2,1,88,2,7,"5,3",0,0
5307,2023,23484510,9,9202,2,1,2,1,96,3,8,"5,6",0,0
5315,2016,24755128,9,9202,3,0,2,1,94,3,8,"5,9",0,0
5315,2017,24755128,9,9202,3,0,2,1,95,4,9,"5,9",0,0
5315,2023,24755128,9,9202,3,0,5,1,85,2,15,"6,5",0,0
5323,2018,24139785,9,9205,2,0,5,1,99,2,15,"6,5",0,0
5323,2017,24139785,9,9205,2,0,5,1,98,1,14,"6,2",0,0
5323,2022,19461163,9,9205,2,0,5,2,98,4,17,"6,1",0,0
5324,2023,25540563,9,9205,2,0,2,1,91,1,6,"6,6",0,0
5324,2016,24139785,9,9205,2,0,2,1,97,8,13,"6,4",0,0
5327,2018,19461163,9,9205,2,1,2,2,92,8,13,"6,2",0,0
5327,2017,19461163,9,9205,2,1,2,2,89,7,12,"6",0,0
5327,2023,19917215,9,9205,2,1,2,1,0,5,10,NA,0,0
5327,2022,19917215,9,9205,2,1,2,1,72,4,9,"6,3",0,0
5336,2016,19461163,9,9205,2,1,2,2,98,6,11,"6,1",0,0
5346,2022,19801455,9,9203,2,0,2,1,94,1,7,"6,3",0,0
5347,2022,3815516,9,9203,2,0,2,2,96,2,8,"6,4",0,0
5347,2023,3815516,9,9203,2,0,2,2,90,3,9,"6,5",0,0
5353,2023,19801455,9,9203,2,1,2,1,87,2,8,"6,3",0,0
5375,2022,2894935,9,9204,2,0,2,2,86,4,9,"6,5",0,0
5375,2023,2894935,9,9204,2,0,2,2,96,5,10,"6,5",0,0
5393,2018,14298051,9,9211,2,0,7,1,99,4,17,"6,2",0,0
5393,2018,7483016,9,9211,2,0,7,1,98,3,18,"5,4",0,0
5393,2016,7483016,9,9211,2,0,7,1,97,2,16,"4,5",0,0
5393,2016,14298051,9,9211,2,0,7,1,98,2,15,"6,1",0,0
5393,2023,10189946,9,9211,2,0,7,2,82,3,16,"4,8",0,0
5393,2023,1346741,9,9211,2,0,7,2,37,3,17,"3,6",0,0
5393,2017,7483016,9,9211,2,0,7,1,99,2,17,"5,1",0,0
5393,2017,14298051,9,9211,2,0,7,1,100,3,16,"6,2",0,0
5394,2023,14343313,9,9211,2,0,5,1,96,3,16,"6",0,0
5394,2022,14343313,9,9211,2,0,5,1,95,2,15,"6,1",0,0
5394,2017,2884712,9,9211,2,0,5,1,97,2,16,"5,6",0,0
5394,2018,2884712,9,9211,2,0,5,1,96,3,17,"5,8",0,0
5394,2022,1346741,9,9211,2,0,5,2,69,2,16,"6,2",0,0
5394,2016,2884712,9,9211,2,0,5,1,85,2,15,"4,2",0,0
5406,2018,14343313,9,9211,2,1,2,1,92,6,11,"5,8",0,0
5431,2023,25988865,9,9211,2,1,2,2,100,1,6,"5,6",0,0
5435,2023,12701690,9,9211,3,0,5,2,85,4,17,"5,3",0,0
5435,2018,20463716,9,9211,3,0,5,2,91,1,14,"6,8",0,0
5435,2016,1346741,9,9211,3,0,2,2,89,5,10,"5,8",0,0
5435,2017,20463716,9,9211,3,0,2,2,97,8,13,"6,6",0,0
5435,2017,1346741,9,9211,3,0,2,2,86,6,11,"5,8",0,0
5435,2018,1346741,9,9211,3,0,2,2,74,7,12,"4,9",0,0
5435,2016,20463716,9,9211,3,0,2,2,94,7,12,"6,3",0,0
5465,2016,11690742,9,9210,3,0,2,2,80,1,6,"4,5",0,0
5465,2018,11690742,9,9210,3,0,2,2,78,2,8,"5",0,0
5465,2022,11690742,9,9210,3,0,2,2,54,6,12,"4,8",0,0
5465,2017,11690742,9,9210,3,0,2,2,68,1,7,"5,7",0,0
5465,2023,11690742,9,9210,3,0,2,2,84,7,13,"4,9",0,0
5467,2022,15215970,9,9210,3,1,7,1,91,3,17,"5,5",0,0
5467,2023,15215970,9,9210,3,1,7,1,97,4,18,"5,4",0,0
5471,2022,24146096,9,9207,2,0,2,2,98,4,9,"6,7",0,0
5471,2023,24146096,9,9207,2,0,2,2,96,5,10,"6,6",0,0
5506,2023,4115497,9,9207,3,1,2,1,100,4,9,"6,2",0,0
5506,2022,4115497,9,9207,3,1,2,1,100,3,8,"6,1",0,0
5507,2022,24778244,9,9208,2,0,5,1,0,1,18,NA,0,0
5508,2022,25185476,9,9208,2,0,2,2,95,1,7,"6,8",0,0
5508,2023,25185476,9,9208,2,0,2,2,98,2,8,"6,7",0,0
5510,2022,16750350,9,9208,2,0,2,1,86,4,10,"6,1",0,0
5510,2023,16750350,9,9208,2,0,2,1,93,5,11,"5,9",0,0
5513,2017,24778244,9,9208,2,1,2,1,99,5,13,"5,8",0,0
5525,2022,19660880,9,9208,2,1,2,2,87,4,9,"6,4",0,0
5525,2023,19660880,9,9208,2,1,2,2,83,5,10,"6,3",0,0
5565,2016,22017090,9,9101,2,0,7,1,96,3,17,"4,9",0,0
5565,2017,22017090,9,9101,2,0,7,1,92,4,18,"4,6",0,0
5566,2022,6069294,9,9101,5,0,7,1,61,1,16,"4,8",0,0
5566,2018,2890171,9,9101,5,0,7,1,96,3,16,"6,5",0,0
5566,2023,6069294,9,9101,5,0,7,1,27,2,17,"5",0,0
5567,2022,4325194,9,9101,2,0,7,1,0,2,15,NA,0,0
5567,2023,4325194,9,9101,2,0,7,1,100,3,16,"6,1",0,0
5567,2016,3461624,9,9101,2,0,7,1,93,1,14,"4,4",0,0
5567,2017,3461624,9,9101,2,0,7,1,0,1,15,NA,0,0
5567,2016,13749519,9,9101,2,0,7,1,93,4,17,"5,4",0,0
5568,2018,9307461,9,9101,2,0,7,2,87,1,16,"5,4",0,0
5568,2016,13305141,9,9101,2,0,7,1,0,1,16,NA,0,0
5569,2018,20264361,9,9101,2,0,5,1,86,3,18,"4,7",0,0
5569,2017,9307461,9,9101,2,0,5,2,68,1,15,"4,5",0,0
5569,2017,20264361,9,9101,2,0,5,1,83,2,17,"5,1",0,0
5569,2016,9307461,9,9101,2,0,5,2,63,1,14,"4,2",0,0
5569,2016,20264361,9,9101,2,0,5,1,88,1,16,"5,4",0,0
5570,2017,16324452,9,9101,2,0,5,1,97,1,14,"5,3",0,0
5570,2018,16324452,9,9101,2,0,5,1,90,2,15,"5,3",0,0
5570,2022,23549141,9,9101,2,0,5,1,95,4,18,"5,4",0,0
5570,2022,17228103,9,9101,2,0,5,2,93,2,15,"6,3",0,0
5570,2016,5517277,9,9101,2,0,5,1,98,4,17,"6,1",0,0
5570,2016,2890171,9,9101,2,0,5,1,98,1,14,"5,9",0,0
5570,2023,17228103,9,9101,2,0,5,2,95,3,16,"6,5",0,0
5570,2016,16324452,9,9101,2,0,2,1,97,8,13,"4,7",0,0
5570,2017,2890171,9,9101,2,0,5,1,96,2,15,"5,7",0,0
5575,2018,4033433,9,9101,2,0,2,1,92,2,7,"5,4",0,0
5575,2017,4033433,9,9101,2,0,2,1,94,1,6,"5,7",0,0
5575,2017,24455847,9,9101,2,0,2,2,87,2,7,"5,8",0,0
5575,2022,4033433,9,9101,2,0,2,1,87,6,11,"5,4",0,0
5575,2018,24455847,9,9101,2,0,2,2,0,3,8,NA,0,0
5575,2023,4033433,9,9101,2,0,2,1,95,7,12,"5,4",0,0
5578,2016,946697,9,9101,2,0,2,2,90,5,10,"5,5",0,0
5578,2017,946697,9,9101,2,0,2,2,94,6,11,"5,5",0,0
5578,2018,946697,9,9101,2,0,2,2,91,7,12,"5,2",0,0
5578,2018,18520236,9,9101,2,0,2,2,95,1,6,"6,5",0,0
5580,2023,20055984,9,9101,2,0,2,2,83,2,8,"6,2",0,0
5580,2016,8115872,9,9101,2,0,2,2,0,1,7,NA,0,0
5583,2022,23328668,9,9101,2,0,2,2,0,8,14,NA,0,0
5589,2022,25332958,9,9101,2,0,2,1,0,1,7,NA,0,0
5590,2018,9870195,9,9101,2,0,5,1,93,4,18,"5,6",0,0
5590,2017,9870195,9,9101,2,0,5,1,100,3,17,"6,3",0,0
5590,2016,9870195,9,9101,2,0,5,1,95,2,16,"5,8",0,0
5592,2017,9112372,9,9101,2,0,2,2,88,6,11,"6,7",0,0
5592,2017,4710311,9,9101,2,0,2,2,93,1,6,"5,3",0,0
5592,2022,17108335,9,9101,2,0,2,2,91,7,12,"6",0,0
5592,2016,9112372,9,9101,2,0,2,2,77,5,10,"6,7",0,0
5592,2016,10189946,9,9101,2,0,2,2,98,4,9,"5,2",0,0
5592,2023,17108335,9,9101,2,0,2,2,90,8,13,"6,4",0,0
5596,2017,24479188,9,9101,2,0,2,1,0,1,6,NA,0,0
5596,2023,22644961,9,9101,2,0,2,2,92,5,10,"6,5",0,0
5596,2022,22644961,9,9101,2,0,2,2,89,4,9,"6,6",0,0
5596,2018,341862,9,9101,2,0,2,2,83,6,11,"5,9",0,0
5596,2016,341862,9,9101,2,0,2,2,91,4,9,"5,9",0,0
5596,2017,341862,9,9101,2,0,2,2,92,5,10,"5,9",0,0
5597,2023,25668510,9,9101,2,0,2,2,90,1,6,"6",0,0
5604,2023,23328668,9,9101,2,0,2,2,91,8,15,"5,9",0,0
5611,2023,25332958,9,9101,2,0,2,1,85,2,8,"6,9",0,0
5614,2018,4398251,9,9101,2,0,2,2,98,7,13,"4,9",0,0
5624,2017,12386822,9,9112,2,1,2,1,93,4,9,"5,8",0,0
5624,2016,12386822,9,9112,2,1,2,1,98,3,8,"5,7",0,0
5624,2018,12386822,9,9112,2,1,2,1,95,5,10,"5,4",0,0
5625,2018,21939222,9,9112,2,1,2,1,98,2,7,"5,1",0,0
5625,2023,21939222,9,9112,2,1,2,1,98,7,12,"5,5",0,0
5625,2017,21939222,9,9112,2,1,2,1,97,1,6,"5,3",0,0
5625,2022,21939222,9,9112,2,1,2,1,97,6,11,"5,5",0,0
5645,2017,22751187,9,9101,2,1,2,2,91,4,9,"5,6",0,0
5645,2016,22751187,9,9101,2,1,2,2,99,3,8,"5,7",0,0
5645,2018,22751187,9,9101,2,1,2,2,99,5,10,"5,9",0,0
5646,2023,25174029,9,9112,2,1,2,2,88,2,7,"6,7",0,0
5646,2022,25174029,9,9112,2,1,2,2,90,1,6,"6,5",0,0
5652,2017,17108335,9,9101,3,0,2,2,0,2,7,NA,0,0
5652,2016,17108335,9,9101,3,0,2,2,96,1,6,"6,4",0,0
5654,2022,20590576,9,9101,3,0,5,2,86,4,17,"7",0,0
5654,2016,21659428,9,9101,3,0,2,1,97,3,8,"6,8",0,0
5654,2023,21659428,9,9101,3,0,5,1,88,2,15,"6,8",0,0
5654,2016,6069294,9,9101,3,0,2,1,68,5,10,"4,7",0,0
5654,2018,21659428,9,9101,3,0,2,1,92,5,10,"6,5",0,0
5654,2017,21659428,9,9101,3,0,2,1,94,4,9,"6,7",0,0
5654,2023,10494900,9,9101,3,0,2,2,94,8,13,"6,5",0,0
5654,2022,21659428,9,9101,3,0,5,1,93,1,14,"6,7",0,0
5655,2023,14278765,9,9101,3,0,7,2,99,1,14,"6,5",0,0
5655,2022,26314655,9,9101,3,0,7,1,0,1,14,NA,0,0
5656,2018,23458747,9,9101,3,0,7,1,91,3,16,"6,2",0,0
5656,2018,20763211,9,9101,3,0,7,1,83,2,16,"4,9",0,0
5656,2017,996837,9,9101,3,0,7,1,100,4,17,"5,8",0,0
5656,2017,20763211,9,9101,3,0,7,1,96,2,15,"4,2",0,0
5656,2022,16180216,9,9101,3,0,7,1,0,3,18,NA,0,0
5656,2022,22751187,9,9101,3,0,7,2,98,1,14,"5,6",0,0
5656,2016,20763211,9,9101,3,0,7,1,96,1,14,"4,8",0,0
5656,2017,23458747,9,9101,3,0,7,1,85,2,15,"6",0,0
5656,2017,10171231,9,9101,3,0,7,1,95,4,17,"4,6",0,0
5656,2016,996837,9,9101,3,0,7,1,99,3,16,"5,6",0,0
5656,2016,23980024,9,9101,3,0,7,1,94,4,17,"5,9",0,0
5656,2023,22751187,9,9101,3,0,7,2,95,2,15,"5,7",0,0
5656,2016,23458747,9,9101,3,0,7,1,84,1,14,"6",0,0
5656,2016,10171231,9,9101,3,0,7,1,98,3,16,"4,5",0,0
5658,2023,8504553,9,9101,3,0,5,1,100,3,16,"5,2",0,0
5658,2023,7251710,9,9101,3,0,5,2,97,4,17,"6,7",0,0
5658,2016,22516723,9,9101,3,0,5,2,95,2,15,"4,6",0,0
5658,2022,8504553,9,9101,3,0,5,1,100,2,15,"6",0,0
5658,2022,7251710,9,9101,3,0,5,2,99,3,16,"6,6",0,0
5659,2018,21091543,9,9101,3,0,5,2,99,1,14,"6,1",0,0
5659,2017,21091543,9,9101,3,0,2,2,95,8,13,"6,2",0,0
5659,2016,21091543,9,9101,3,0,2,2,98,7,12,"5,9",0,0
5662,2023,341862,9,9101,3,0,5,2,59,3,16,"6,1",0,0
5662,2022,341862,9,9101,3,0,5,2,76,2,15,"6",0,0
5663,2023,12386822,9,9112,3,0,7,1,86,2,15,"4,9",0,0
5663,2022,12386822,9,9112,3,0,7,1,93,1,14,"5,2",0,0
5663,2022,9010302,9,9112,3,0,7,2,89,4,17,"5,4",0,0
5664,2016,18492975,9,9101,3,0,2,2,99,8,13,"6",0,0
5666,2022,21443106,9,9101,3,0,2,1,93,7,13,"5,2",0,0
5666,2023,17963017,9,9101,3,0,5,2,91,4,17,"5,4",0,0
5666,2018,135905,9,9101,3,0,5,1,100,1,14,"6,2",0,0
5666,2018,22857291,9,9101,3,0,5,2,96,2,15,"5,8",0,0
5666,2017,23674762,9,9101,3,0,5,1,98,4,17,"6,4",0,0
5666,2016,3483147,9,9101,3,0,5,1,95,4,17,"6,6",0,0
5666,2016,23674762,9,9101,3,0,5,1,97,3,16,"6,3",0,0
5666,2017,18492975,9,9101,3,0,5,2,97,1,14,"5,4",0,0
5666,2016,22857291,9,9101,3,0,2,2,97,8,13,"5,9",0,0
5666,2023,21443106,9,9101,3,0,2,1,94,8,14,"5,1",0,0
5666,2022,17963017,9,9101,3,0,5,2,89,3,16,"5,3",0,0
5666,2017,22857291,9,9101,3,0,5,2,61,1,14,"5,6",0,0
5666,2018,18492975,9,9101,3,0,5,2,95,2,15,"5,3",0,0
5668,2017,4398251,9,9101,3,0,2,2,0,7,12,NA,0,0
5669,2016,17963017,9,9101,3,0,2,2,97,5,10,"6,2",0,0
5669,2017,17963017,9,9101,3,0,2,2,83,6,11,"6",0,0
5669,2018,17963017,9,9101,3,0,2,2,93,7,12,"5,3",0,0
5670,2016,9870855,9,9101,3,0,2,2,96,6,11,"6,2",0,0
5670,2016,10752697,9,9101,3,0,5,1,96,2,15,"6",0,0
5670,2018,10752697,9,9101,3,0,5,1,85,4,17,"5,8",0,0
5670,2017,9870855,9,9101,3,0,2,2,97,7,12,"5,9",0,0
5670,2018,9870855,9,9101,3,0,2,2,96,8,13,"6",0,0
5670,2022,9870855,9,9101,3,0,5,2,83,4,17,"6,2",0,0
5670,2017,10752697,9,9101,3,0,5,1,93,3,16,"5,9",0,0
5678,2017,9010302,9,9112,3,0,2,2,90,7,12,"5,3",0,0
5678,2016,9010302,9,9112,3,0,2,2,89,6,11,"5",0,0
5678,2018,9010302,9,9112,3,0,2,2,90,8,13,"5,1",0,0
5680,2022,14278765,9,9101,3,0,2,2,89,8,13,"6",0,0
5680,2018,14278765,9,9101,3,0,2,2,93,4,9,"5,8",0,0
5680,2016,14278765,9,9101,3,0,2,2,100,2,7,"6,2",0,0
5680,2022,25253427,9,9101,3,0,2,1,84,1,6,"6,6",0,0
5680,2017,17228103,9,9101,3,0,2,2,93,5,10,"5,3",0,0
5680,2017,14278765,9,9101,3,0,2,2,100,3,8,"6,4",0,0
5680,2016,17228103,9,9101,3,0,2,2,92,4,9,"5,9",0,0
5680,2018,17228103,9,9101,3,0,2,2,95,6,11,"5,6",0,0
5680,2023,25253427,9,9101,3,0,2,1,93,2,7,"6,3",0,0
5683,2016,16180216,9,9112,3,0,2,1,91,5,12,"4,9",0,0
5683,2018,16180216,9,9112,3,0,2,1,85,7,14,"4,8",0,0
5683,2017,16180216,9,9112,3,0,2,1,88,6,13,"5",0,0
5703,2017,22516723,9,9101,3,0,7,2,0,3,16,NA,0,0
5713,2016,23311846,9,9101,3,0,2,1,85,8,13,"5,9",0,0
5713,2022,9830664,9,9101,3,0,5,2,87,3,16,"6,1",0,0
5713,2023,9830664,9,9101,3,0,5,2,85,4,17,"5,8",0,0
5719,2023,4710311,9,9101,3,0,2,2,97,7,12,"6,1",0,0
5725,2022,24971559,9,9112,3,0,2,1,91,7,12,"5,9",0,0
5725,2023,24971559,9,9112,3,0,2,1,97,8,13,"5,8",0,0
5725,2018,24971559,9,9112,3,0,2,1,94,3,8,"6,1",0,0
5725,2016,24971559,9,9112,3,0,2,1,97,1,6,"6,7",0,0
5725,2017,24971559,9,9112,3,0,2,1,87,2,7,"6,3",0,0
5745,2018,4710311,9,9101,3,1,2,2,98,2,7,"5,5",0,0
5745,2018,6033993,9,9101,3,1,2,1,100,2,8,"6,4",0,0
5745,2022,6033993,9,9101,3,1,2,1,98,6,12,"6,2",0,0
5745,2022,13614176,9,9101,3,1,2,2,100,5,11,"6,2",0,0
5745,2022,4710311,9,9101,3,1,2,2,93,6,11,"5,6",0,0
